time,users_count,finish_users_count 
0,0.7,0 
10,0.9,0 
20,2.1,0 
30,2,0.3 
40,4,0.3 
50,2,0.5 
60,3.4,1.2 
70,4.4,1.4 
80,6,2.1 
90,4.2,1 
100,4.9,3.2 
110,5.3,3.3 
120,6.9,4.9 
130,7.1,3.6 
140,11.2,4.3 
150,9.1,4.8 
160,11.6,4.1 
170,14.3,4.2 
180,15.7,6.3 
190,18.1,7.9 
200,25.3,6.8 
210,23.7,10.4 
220,24.4,12.8 
230,29.6,15.4 
240,4.2,13.1 
250,0,16.2 
260,0,23.2 
270,0,18.9 
280,0,10.9 
290,0,13.9 
300,0,10.1 
310,0,14.9 
320,0,6.8 
