time,page 
0,56.06957142857142 
10,76.67422222222223 
20,47.27049999999999 
30,99.68028571428572 
40,84.20040476190475 
50,129.62254054054057 
60,220.8780892857143 
70,145.57193670886076 
80,214.94651020408162 
90,123.39161249999998 
100,374.33054629629635 
110,252.66087323943677 
120,702.7095263157895 
130,356.3705369127517 
140,719.010975369458 
150,582.2686150000003 
160,1166.5416113989645 
170,2899.7878165938873 
180,3469.7941722972964 
190,4146.767293209879 
200,3033.7904916467814 
210,2480.545822546969 
220,2665.104610236221 
230,2033.923269607842 
240,3058.2352671957656 
250,2650.5109243243205 
260,2974.943475583864 
270,4262.05103448276 
280,3986.346995744682 
290,8424.211590163935 
300,3603.8374908424908 
310,6357.608812785392 
320,9220.284829268294 
