time,session 
30,29.27664039247707 
40,16.403620494464302 
50,13.25216258336033 
60,9.904061282820741 
70,47.73174728378721 
80,21695.249283334157 
90,22186.963648371227 
100,21799.15725576696 
110,22276.269274121205 
120,22510.46535365171 
130,21753.64433611448 
140,21945.42460090598 
150,22225.176722329757 
160,21610.98805294966 
170,22200.018178020524 
180,22335.074275233022 
190,22158.067490231777 
200,22213.97388429319 
210,22283.666546365068 
220,22120.055039736893 
230,22723.038447063223 
240,22424.904173061474 
250,22423.430151499684 
260,21984.77744683337 
270,22088.631965991834 
280,22046.8429323624 
290,22509.030163405583 
300,22816.73540527444 
310,23631.180165663958 
320,23630.031618887188 
330,23467.858352659514 
340,23458.189734446863 
350,23592.003668669688 
360,23273.799032464955 
370,1504.9237604319028 
380,4253.934163442067 
390,4443.216058087833 
400,5666.102091871405 
410,893.0738063995618 
