time,sentpackets@tsung_controller@ip-172-31-29-214 
10,744 
20,744 
30,744 
40,744 
50,744 
60,744 
70,744 
80,744 
90,744 
100,744 
110,744 
120,744 
130,744 
140,744 
150,744 
160,744 
170,744 
180,744 
190,744 
200,744 
210,744 
220,744 
230,744 
240,744 
250,744 
260,744 
270,744 
280,744 
290,744 
300,744 
310,744 
320,744 
330,744 
340,744 
350,744 
360,744 
370,744 
380,744 
390,744 
400,744 
410,744 
