time,size_sent,size_rcv 
0,76.07109375,75.62421875 
10,95.22421875,93.8859375 
20,98.52578125,98.5890625 
30,182.65234375,189.371875 
40,223.49921875,226.52265625 
50,217.39921875,219.35546875 
60,240.1203125,245.50078125 
70,304.48515625,340.0640625 
80,362.428125,367.7109375 
90,412.9171875,417.31796875 
100,475.440625,491.9625 
110,487.67734375,490.83828125 
120,553.66484375,557.98046875 
130,565.23515625,567.6921875 
140,589.859375,600.90390625 
150,629.90703125,644.56484375 
160,739.88359375,763.3484375 
170,778.02734375,780.334375 
180,810.01328125,807.35390625 
190,836.51875,866.8859375 
200,892.77265625,858.48203125 
210,869.9828125,871.4296875 
220,902.553125,844.7515625 
230,846.45078125,858.9453125 
240,1007.04609375,948.0421875 
250,1046.796875,959.26796875 
260,1038.86875,959.42578125 
270,1005.39140625,949.80703125 
280,1031.8671875,971.38984375 
290,1023.9375,902.48203125 
300,1108.17890625,969.5546875 
310,1092.20234375,958.26953125 
320,1138.865625,1041.446875 
330,810.06875,980.9640625 
340,722.88203125,763.69296875 
350,666.9609375,769.29765625 
360,520.42109375,438.20546875 
370,370.4453125,281.82421875 
380,368.1125,256.71953125 
390,364.44765625,291.815625 
400,275.93359375,110.06796875 
410,86.71640625,11.859375 
