time,page 
0,8.3 
10,10.4 
20,10.4 
30,21.1 
40,25.3 
50,25.7 
60,27.6 
70,37.7 
80,42.6 
90,47.4 
100,57.4 
110,57.5 
120,64.6 
130,68.3 
140,69.6 
150,76 
160,86.2 
170,92.1 
180,94.3 
190,97.6 
200,100.2 
210,101.9 
220,104.2 
230,103.6 
240,124.4 
250,131.4 
260,134.2 
270,135 
280,142.1 
290,137.2 
300,157.3 
310,154.2 
320,164.2 
330,131.8 
340,111.6 
350,107 
360,79.3 
370,56.7 
380,58.2 
390,58.6 
400,42.4 
410,11.5 
