time,connect,request 
0,8.3,16.7 
10,10.5,20.9 
20,10.4,21.4 
30,15.4,36.5 
40,15.5,41.4 
50,14.8,40.3 
60,14.3,42.4 
70,23,54.9 
80,23.8,60.9 
90,27.7,71.1 
100,32.1,80.8 
110,30.9,80.8 
120,37.5,95.9 
130,35.6,95.2 
140,39.7,100.2 
150,40.7,106.7 
160,46.8,123.4 
170,49.9,129.9 
180,51.6,134.8 
190,54.2,137.3 
200,51,140.1 
210,57.5,142 
220,66.9,144.7 
230,67.5,142.8 
240,81,173.5 
250,83.4,183.1 
260,83.2,182.4 
270,86.4,182.5 
280,90.7,194.6 
290,85.4,191.6 
300,101.4,217.3 
310,94.5,207.7 
320,104.2,226.6 
330,51.1,149.6 
340,38.3,111.6 
350,26.1,107 
360,26.4,79.3 
370,30.8,56.7 
380,27.4,58.2 
390,30.6,58.6 
400,11.5,42.4 
410,0,11.5 
