time,connect,request 
0,1.5404939759036143,20.558586826347312 
10,1.6043714285714286,18.11785645933015 
20,1.413798076923077,17.490116822429897 
30,1.3773506493506487,19.879769863013717 
40,1.4982451612903225,27.019454106280193 
50,1.5172364864864871,22.335196029776675 
60,1.5383006993007,22.399818396226443 
70,1.3034956521739134,22.69274681238615 
80,1.2916848739495799,22.219362889983564 
90,1.3279494584837546,24.690465541490866 
100,1.4815295950155765,27.16708663366338 
110,1.362281553398059,26.95792079207922 
120,1.5009946666666663,34.4897132429614 
130,1.3932134831460674,32.08157037815125 
140,1.5273173803526443,38.49932235528946 
150,10.158914004914001,60.901127460168766 
160,7.1030512820512675,146.26208995137753 
170,18.230300601202394,169.34157582755972 
180,1.3610465116279067,110.67026261127586 
190,1.4800867158671585,141.74041369264387 
200,6.0376627450980385,384.26190221270525 
210,1.2827026086956526,577.6125000000009 
220,1.464236173393125,1002.4816551485825 
230,1.369002962962965,1295.7325070028 
240,1.3722876543209892,1090.0137469740637 
250,12.591227817745791,1039.6260699071534 
260,11.252873798076905,1047.317708881581 
270,1.4257569444444451,1048.3429490410929 
280,1.3972789415656004,978.3631464542664 
290,1.5082435597189718,998.8085469728619 
300,1.493422090729784,876.5490271514036 
310,1.3569153439153439,924.3522296581589 
320,1.3358301343570071,842.2278323036198 
330,1.3197886497064573,869.7036350267379 
340,1.56753002610966,134.5324758064516 
350,1.6564674329501912,53.75156728971962 
360,1.3477424242424247,31.1729281210592 
370,1.330694805194806,17.782957671957657 
380,1.435799270072992,131.2617920962199 
390,32.22539215686273,158.1109726962457 
400,1.4983130434782614,320.7635377358491 
410,0,10.470095652173903 
