time,session 
30,35057.145 
40,35057.145 
50,35057.145 
60,35057.11 
70,35056.413 
80,35056.413 
90,35056.413 
100,35056.413 
110,35056.413 
120,35056.413 
130,35056.413 
140,35056.413 
150,35056.413 
160,35056.413 
170,35056.413 
180,35056.413 
190,35056.413 
200,35056.413 
210,35056.413 
220,35056.413 
230,35056.413 
240,35056.413 
250,35056.413 
260,35056.413 
270,35010.217 
280,35008.068 
290,35008.068 
300,35007.342 
310,35007.342 
320,35007.342 
330,35007.342 
340,35007.342 
350,35007.342 
360,35007.342 
370,35007.342 
380,35007.342 
390,35007.342 
400,35007.342 
410,35007.342 
