time,connect,request 
0,1.159,12.31 
10,1.159,9.369 
20,1.159,7.37 
30,1.159,7.37 
40,1.159,7.37 
50,1.159,7.37 
60,1.159,7.37 
70,1.046,7.37 
80,1.046,7.37 
90,1.046,7.37 
100,1.046,7.37 
110,1.046,7.37 
120,1.046,7.37 
130,1.046,7.37 
140,1.046,7.37 
150,1.046,7.37 
160,0.938,7.37 
170,0.938,7.37 
180,0.938,7.37 
190,0.918,7.37 
200,0.918,7.37 
210,0.918,7.37 
220,0.918,0.862 
230,0.918,0.862 
240,0.918,0.857 
250,0.918,0.857 
260,0.918,0.857 
270,0.918,0.857 
280,0.918,0.857 
290,0.918,0.857 
300,0.918,0.857 
310,0.918,0.845 
320,0.918,0.821 
330,0.918,0.821 
340,0.918,0.821 
350,0.918,0.821 
360,0.918,0.821 
370,0.918,0.821 
380,0.918,0.821 
390,0.918,0.821 
400,0.918,0.821 
410,0.918,0.821 
