time,session 
30,39.43858936501372 
40,50.38882681988414 
50,8.704074699350425 
60,4.657031072100899 
70,71.21115927064626 
80,21887.448219703652 
90,22152.825029738466 
100,20870.73120266436 
110,21514.758910345332 
120,21595.489986771412 
130,21918.26222085927 
140,22272.204428159795 
150,22358.84931549662 
160,21749.620928559543 
170,22466.22695196232 
180,22432.590614942706 
190,21852.032042929197 
200,22274.539130021167 
210,22291.55469750033 
220,21983.233436595692 
230,22454.705476836447 
240,22225.97774118788 
250,22225.39217961382 
260,22495.1708017747 
270,22273.510991974726 
280,22341.887791161113 
290,22467.945097418986 
300,22344.139734022618 
310,22005.47832945327 
320,22302.751501239763 
330,22453.035476095098 
340,22277.529830303676 
350,22002.795030005862 
360,21522.952685567958 
370,110.82325149980852 
380,602.0837785136138 
390,1036.6849738317114 
400,1278.3806093500928 
405,282.5433576252175 
