time,size_sent,size_rcv 
0,82.7296875,82.95703125 
10,178.7015625,177.66640625 
20,265.603125,264.74140625 
30,419.4953125,425.16953125 
40,633.04453125,642.3 
50,862.83125,874.1890625 
60,1107.51171875,1125.6421875 
70,1462.01015625,1517.5859375 
80,1823.73828125,1885.08125 
90,2268.0953125,2329.7203125 
100,2733.11875,2808.490625 
110,3195.8375,3277.57421875 
120,3764.465625,3864.7015625 
130,4345.540625,4460.015625 
140,4937.43203125,5061.58671875 
150,5597.25078125,5716.4109375 
160,6293.33984375,6447.15390625 
170,7043.10859375,7198.74765625 
180,7823.11640625,7976.6453125 
190,8623.82265625,8807.42265625 
200,9499.4859375,9686.01328125 
210,10371.2609375,10559.79609375 
220,11332.8984375,11558.3265625 
230,12292.440625,12527.4984375 
240,13392.625,13644.328125 
250,14534.78671875,14804.34140625 
260,15614.0796875,15889.32890625 
270,16777.75625,17071.5421875 
280,18007.14375,18317.85625 
290,19208.47734375,19541.2546875 
300,20465.35859375,20719.4640625 
310,21784.01875,22039.28046875 
320,23159.4328125,23321.7109375 
330,24140.01796875,24435.36328125 
340,25050.265625,25406.08125 
350,25893.03125,26249.33359375 
360,26499.7578125,26696.44765625 
370,26897.59609375,26874.903125 
380,27275.29609375,27075.57578125 
390,27685.3625,27308.88828125 
400,27980.52734375,27397.77734375 
405,28060.38828125,27407.88359375 
