time,connect,request 
0,8.3,15.9 
10,8.7,16.3 
20,9.6,18.4 
30,14.2,35 
40,15.5,42.4 
50,15.4,40.2 
60,16,47.1 
70,22.8,56.6 
80,26.4,68.6 
90,28.5,70.7 
100,30.5,74 
110,33.7,86.7 
120,36.4,96.7 
130,38.4,103.9 
140,37.1,101.5 
150,45.5,116 
160,46.3,118.8 
170,45.1,116.4 
180,49.9,129.5 
190,53.7,139 
200,58.7,153.9 
210,57.7,151 
220,60.3,155.3 
230,62.3,161.1 
240,63.1,172.2 
250,69.7,181.7 
260,70.5,191.4 
270,72.6,188.5 
280,73.5,198.3 
290,75.4,199.5 
300,78.8,197.7 
310,86.1,186.6 
320,83.1,196.5 
330,37.5,174.5 
340,25.3,126 
350,28,113.3 
360,25.6,87.7 
370,26.2,52.1 
380,23.6,49.8 
390,25.2,48.6 
400,20.2,45.5 
