time,page 
0,245.141 
10,284.153 
20,284.153 
30,284.153 
40,284.153 
50,284.153 
60,284.153 
70,284.153 
80,284.153 
90,284.153 
100,284.153 
110,284.153 
120,284.153 
130,564.18 
140,564.18 
150,564.18 
160,564.18 
170,564.18 
180,564.18 
190,656.245 
200,656.245 
210,120323.552 
220,120323.552 
230,120323.552 
240,120323.552 
250,120323.552 
260,120323.552 
270,120323.552 
280,120323.552 
290,120323.552 
300,120323.552 
310,120323.552 
320,120323.552 
330,120323.552 
340,120323.552 
350,120323.552 
360,120323.552 
370,120323.552 
380,120323.552 
390,120323.552 
400,120323.552 
