time,freemem@tsung_controller@ip-172-31-29-214 
0,3521.8359375 
10,3521.8359375 
20,3521.8359375 
30,3521.8359375 
40,3521.8359375 
50,3521.8359375 
60,3521.8359375 
70,3521.8359375 
80,3521.8359375 
90,3521.8359375 
100,3521.8359375 
110,3521.8359375 
120,3521.8359375 
130,3521.8359375 
140,3521.8359375 
150,3521.8359375 
160,3521.8359375 
170,3521.8359375 
180,3521.8359375 
190,3521.8359375 
200,3521.8359375 
210,3521.8359375 
220,3521.8359375 
230,3521.8359375 
240,3521.8359375 
250,3521.8359375 
260,3521.8359375 
270,3521.8359375 
280,3521.8359375 
290,3521.8359375 
300,3521.8359375 
310,3521.8359375 
320,3521.8359375 
330,3521.8359375 
340,3521.8359375 
350,3521.8359375 
360,3521.8359375 
370,3521.8359375 
380,3521.8359375 
390,3521.8359375 
400,3521.8359375 
