time,connect,request 
0,0.809,10.24 
10,0.783,8.477 
20,0.783,8.477 
30,0.743,7.81 
40,0.743,7.81 
50,0.743,6.979 
60,0.742,6.979 
70,0.688,6.767 
80,0.688,6.015 
90,0.688,6.015 
100,0.688,6.015 
110,0.688,6.015 
120,0.631,6.015 
130,0.631,6.015 
140,0.631,6.015 
150,0.631,6.015 
160,0.631,6.015 
170,0.631,6.015 
180,0.631,6.015 
190,0.631,6.015 
200,0.629,6.015 
210,0.629,6.015 
220,0.586,6.015 
230,0.586,5.854 
240,0.586,5.854 
250,0.586,5.854 
260,0.586,5.854 
270,0.586,5.854 
280,0.586,5.854 
290,0.488,5.854 
300,0.488,5.854 
310,0.488,3.081 
320,0.488,3.081 
330,0.488,3.081 
340,0.488,3.081 
350,0.488,3.081 
360,0.488,3.081 
370,0.488,3.081 
380,0.488,3.081 
390,0.488,3.081 
400,0.488,3.081 
