time,200,302 
0,1,1.2 
10,0.8,0.9 
20,0.6,1 
30,2.2,1.2 
40,1.8,0.7 
50,3.2,1.3 
60,2.6,1.8 
70,2.4,2 
80,5.6,3.7 
90,5.8,3.4 
100,5.9,3.9 
110,6,3.1 
120,5.7,3 
130,6.2,2.5 
140,6.8,4.7 
150,10.8,6 
160,4,2.1 
170,5.5,0.9 
180,6.3,2.5 
190,3.4,1.6 
200,1.5,1.5 
210,1.6,1.6 
220,0.8,0.8 
230,1,1 
240,2.1,2.1 
250,2.8,2.8 
254,1.1,1.1 
