time,session 
30,30067.195285714286 
40,30058.440400000003 
50,30177.007999999998 
60,30056.426888888884 
70,30063.401 
80,30064.94483333333 
90,30059.512818181815 
100,50663.969529411756 
110,46533.849352941186 
120,40565.16925000001 
130,42237.485086956505 
140,51939.413562500005 
150,53398.519407407395 
160,50063.77392857142 
170,49750.95565625 
180,69846.76075 
190,74871.05180000003 
200,100079.20726666666 
210,100081.4943125 
220,100088.744 
230,100080.3800909091 
240,100079.19820000001 
250,100077.15793750001 
254,100075.1145714286 
