time,freemem@tsung_controller@ip-172-31-23-21 
0,3521.140625 
10,3521.140625 
20,3521.140625 
30,3521.140625 
40,3519.36328125 
50,3518.28515625 
60,3517.32421875 
70,3516.2109375 
80,3512.796875 
90,3508.8046875 
100,3507.14453125 
110,3504.0703125 
120,3502.65234375 
130,3502.21484375 
140,3494.9921875 
150,3493.0703125 
160,3485.64453125 
170,3476.3671875 
180,3458.8671875 
190,3456.44921875 
200,3454.6875 
210,3452.18359375 
220,3450.1953125 
230,3447.48828125 
240,3446.25390625 
250,3446.25390625 
260,3446.25390625 
270,3446.25390625 
280,3446.25390625 
290,3446.25390625 
300,3446.25390625 
310,3446.25390625 
