time,connect,request 
0,80.487,183.728 
10,80.487,183.728 
20,80.487,183.728 
30,80.487,400.913 
40,80.487,409.029 
50,80.487,409.029 
60,80.487,428.709 
70,80.487,428.709 
80,80.487,532.862 
90,80.487,534.405 
100,80.487,564.276 
110,80.487,814.18 
120,80.487,1149.551 
130,80.487,1149.551 
140,80.487,1149.551 
150,80.487,1358.916 
160,80.487,2453.044 
170,80.487,3799.808 
180,80.487,4058.096 
190,80.487,4666.8 
200,80.487,4666.8 
210,80.487,4666.8 
220,80.487,4666.8 
230,80.487,4666.8 
240,80.487,4666.8 
250,80.487,5563.799 
260,80.487,5665.026 
270,80.487,6264.357 
280,80.487,7310.146 
290,80.487,7310.146 
300,80.487,7310.146 
310,80.487,7310.146 
