time,session 
30,92.72599999999693 
40,61.971977035823095 
50,25.502671693372392 
60,51.44724141640761 
70,38.75198697543852 
80,17613.837802019003 
90,16210.83795422894 
100,18837.251868818825 
110,20322.16547899645 
120,21180.023601352743 
130,22394.307427485757 
140,19787.29220477459 
150,22094.776404278946 
160,21268.19349074564 
170,22752.527111153835 
180,23140.854412944154 
190,21205.028955215832 
200,23837.15615247095 
210,22797.393621608884 
220,21744.343070101328 
230,22263.691364516704 
240,21396.347898010677 
250,24067.23086337314 
260,23274.68078357938 
270,24496.95117095745 
280,18629.586124578505 
290,17557.636907532615 
300,13268.673620140322 
310,11790.837536451992 
