time,502,200,500,302 
150,11.1,17.1,4.2,8 
160,3.1,22.4,2.7,6.3 
170,0,14.2,7.9,2.1 
180,6.6,16.7,8.1,1.6 
190,11.1,16.1,8.5,0.9 
200,12.3,13,7,1.7 
210,3.3,12.5,8.6,2.4 
220,0,12,9.5,3.4 
230,0,8.8,10.5,5.1 
240,0,7.5,8.8,4.6 
250,0,10.8,10.6,2.2 
260,0,15.1,4.4,0.4 
261,0,0,0,0 
