time,freemem@tsung_controller@ip-172-31-27-7 
0,3516.1796875 
10,3516.1796875 
20,3516.1796875 
30,3516.1796875 
40,3515.65625 
50,3513.92578125 
60,3511.02734375 
70,3510.3984375 
80,3505.53515625 
90,3501.515625 
100,3495.64453125 
110,3488.34765625 
120,3483.30859375 
130,3482.375 
140,3474.5859375 
150,3459.57421875 
160,3457.08984375 
170,3449.34375 
180,3442.8125 
190,3440.89453125 
200,3439.8203125 
210,3438.98046875 
220,3438.7578125 
230,3438.125 
240,3437.8203125 
250,3437.59765625 
260,3437.4453125 
261,3437.4453125 
