time,size_sent,size_rcv 
0,12.2578125,12.32890625 
10,16.4734375,16.35234375 
20,29.275,29.09375 
30,58.075,58.7796875 
40,113.1203125,118.2546875 
50,200.4,205.96640625 
60,279.32890625,288.27578125 
70,403.11953125,410.628125 
80,572.1421875,586.115625 
90,738.1125,738.84375 
100,924.96328125,912.5296875 
110,1127.4265625,1131.85703125 
120,1318.06171875,1331.825 
130,1526.37421875,1554.7703125 
140,1773.19765625,1800.65234375 
150,2042.52578125,2046.6390625 
160,2272.38828125,2296.67578125 
170,2473.7265625,2536.40078125 
180,2731.08828125,2820.23046875 
190,2992.32421875,3111.153125 
200,3235.52265625,3356.115625 
210,3414.36484375,3591.61953125 
220,3570.865625,3837.009375 
230,3738.27734375,4069.0828125 
240,3855.7125,4265.4609375 
250,3977.62421875,4517.603125 
260,4054.57109375,4720.3453125 
261,4054.57109375,4720.3453125 
