time,size_sent,size_rcv 
0,10.578125,10.61875 
10,18.1,18.0390625 
20,34.79765625,34.58125 
30,55.75390625,56.715625 
40,121.27109375,122.91796875 
50,189.91171875,194.47890625 
60,252.80390625,258.746875 
70,345.075,355.03125 
80,500.58046875,514.85625 
90,609.00703125,631.24921875 
100,788.009375,815.5125 
110,994.06328125,1032.95 
120,1219.425,1265.14765625 
130,1497.6359375,1553.06640625 
140,1763.36875,1834.265625 
150,2087.28671875,2175.39921875 
160,2491.88515625,2578.41953125 
170,2882.7546875,2947.27421875 
180,3307.878125,3369.5390625 
190,3790.5515625,3792.7921875 
200,4433.6765625,4274.5234375 
210,5113.4484375,4819.72734375 
220,5841.5203125,5372.55 
230,6466.60859375,5939.71484375 
240,7160.23984375,6462.2234375 
250,7784.11875,6893.41484375 
260,8452.92421875,7308.31953125 
270,9093.1359375,7772.69140625 
280,9501.809375,8094.5703125 
290,9859.90703125,8424.09296875 
300,10396.346875,8949.10078125 
310,10957.803125,9325.8046875 
320,11207.4421875,9456.5515625 
323,11227.4625,9464.31328125 
