time,connect,request 
0,1.676,10.639 
10,1.286,10.639 
20,1.286,10.194 
30,1.202,8.283 
40,1.202,8.283 
50,1.202,8.283 
60,1.202,8.283 
70,1.202,8.283 
80,1.202,7.895 
90,1.202,7.895 
100,1.172,7.546 
110,1.172,7.397 
120,1.172,7.331 
130,1.172,7.331 
140,1.172,7.331 
150,1.166,7.331 
160,1.15,7.331 
170,1.15,7.331 
180,1.15,7.331 
190,1.15,0.84 
200,1.15,0.828 
210,1.048,0.82 
220,1.048,0.82 
230,1.048,0.82 
240,1.048,0.818 
250,1.048,0.818 
260,1.048,0.818 
270,1.048,0.818 
280,1.048,0.811 
290,1.048,0.811 
300,1.048,0.811 
310,1.048,0.811 
320,1.048,0.811 
323,1.048,0.811 
