time,page 
0,152.767 
10,152.767 
20,152.767 
30,152.767 
40,152.767 
50,300.948 
60,300.948 
70,300.948 
80,300.948 
90,300.948 
100,300.948 
110,300.948 
120,300.948 
130,300.948 
140,300.948 
150,300.948 
160,300.948 
170,300.948 
180,300.948 
190,300.948 
200,3092.768 
210,3092.768 
220,3092.768 
230,3092.768 
240,3092.768 
250,3092.768 
260,3092.768 
270,3092.768 
280,3092.768 
290,3092.768 
300,3436.025 
310,4681.284 
320,6630.442 
330,6705.254 
340,6705.254 
350,6705.254 
360,6705.254 
370,6705.254 
380,6705.254 
390,6705.254 
