time,502,200,500,302 
320,232,23895,5,14579 
330,261,25130,9,14994 
340,261,25996,9,15299 
350,261,26757,43,15576 
360,261,27273,49,15837 
370,261,27524,49,16082 
380,261,27749,49,16332 
390,261,27979,75,16557 
