time,cpu@tsung_controller@ip-172-31-19-35 
0,10.696316262353998 
10,10.696316262353998 
20,10.696316262353998 
30,10.696316262353998 
40,10.696316262353998 
50,10.696316262353998 
60,10.696316262353998 
70,10.696316262353998 
80,10.696316262353998 
90,10.696316262353998 
100,10.696316262353998 
110,10.696316262353998 
120,10.696316262353998 
130,10.696316262353998 
140,10.696316262353998 
150,10.696316262353998 
160,10.696316262353998 
170,10.696316262353998 
180,10.949612403100776 
190,11.497584541062803 
200,13.994169096209912 
210,13.994169096209912 
220,13.994169096209912 
230,13.994169096209912 
240,13.994169096209912 
250,15.369836695485112 
260,18.72015281757402 
270,18.72015281757402 
280,18.72015281757402 
290,18.72015281757402 
300,18.72015281757402 
310,19.18997107039537 
320,19.18997107039537 
330,19.18997107039537 
340,19.18997107039537 
350,19.18997107039537 
360,19.18997107039537 
370,19.18997107039537 
380,19.18997107039537 
390,19.18997107039537 
