time,connect,request 
0,1.102,11.742 
10,1.102,11.742 
20,1.102,8.656 
30,1.102,6.923 
40,1.102,6.923 
50,1.102,6.667 
60,1.102,6.667 
70,1.102,6.667 
80,1.046,6.667 
90,1.046,6.667 
100,1.046,6.667 
110,1.043,6.667 
120,1.043,6.667 
130,1.039,6.667 
140,0.993,6.667 
150,0.993,6.667 
160,0.993,6.667 
170,0.993,6.667 
180,0.99,6.667 
190,0.99,6.667 
200,0.99,6.667 
210,0.99,6.667 
220,0.99,6.667 
230,0.99,6.667 
240,0.985,6.667 
250,0.983,6.667 
260,0.949,6.667 
270,0.949,6.667 
280,0.949,6.667 
290,0.949,6.667 
300,0.949,6.667 
310,0.949,6.667 
320,0.949,0.798 
330,0.949,0.798 
340,0.949,0.798 
350,0.949,0.798 
360,0.949,0.798 
370,0.949,0.798 
380,0.949,0.798 
390,0.949,0.798 
