time,connect,request 
0,10.1,21.9 
10,9.4,19.6 
20,10.6,20.4 
30,12,29.6 
40,16.4,40.7 
50,15.4,43.7 
60,21.3,55.5 
70,24.2,59 
80,24.1,64.2 
90,30.8,81.4 
100,27.6,70.2 
110,33.7,86 
120,38.9,97.2 
130,40.7,104.2 
140,40.3,107.5 
150,44.2,114.9 
160,45.8,123.3 
170,45.3,120.6 
180,55.9,141.6 
190,63.3,145.1 
200,66.5,141.6 
210,72.8,149.4 
220,69.8,150.7 
230,74.4,157.2 
240,83.1,174.8 
250,89.8,184.9 
260,87.8,192.7 
270,88.3,195.6 
280,91.7,190.4 
290,94.8,191.5 
300,94.6,195.5 
310,101.5,187.4 
320,112.2,212.8 
330,53.3,168.3 
340,34.8,117.1 
350,37.6,107.2 
360,24.5,78.3 
370,25,49.6 
380,22.5,47.5 
390,25.7,48.1 
