time,session 
30,35061.966789473685 
40,35057.56990196078 
50,35056.81602564101 
60,35059.55340740742 
70,35064.83492187499 
80,49447.12281512605 
90,52781.21107096776 
100,50868.76998473282 
110,52547.1220764706 
120,53506.84877202076 
130,50591.62838139536 
140,52683.42983399209 
150,57241.527266331694 
160,53274.22570204079 
170,57914.79717279406 
180,54257.60378169013 
190,51386.62363018867 
200,54901.33308424912 
210,52919.5013567416 
220,55648.03302402397 
230,56613.626290322616 
240,54019.097460704565 
250,56577.93685863874 
260,55753.50157582942 
270,55662.432027777846 
280,54830.38641758241 
290,57048.686680434745 
300,57155.746061983395 
310,57724.370731182775 
320,57672.69855360625 
330,58886.49141597341 
340,57611.18321280601 
350,55693.825018867916 
360,58724.05074392527 
370,80557.54360791366 
380,80841.65318852455 
390,82821.77904044127 
400,83347.09217293232 
407,83644.43156557379 
