time,recvpackets@tsung_controller@ip-172-31-31-18 
10,612 
20,612 
30,612 
40,612 
50,612 
60,612 
70,612 
80,612 
90,612 
100,612 
110,612 
120,612 
130,612 
140,612 
150,612 
160,612 
170,612 
180,612 
190,612 
200,612 
210,612 
220,612 
230,612 
240,612 
250,612 
260,612 
270,612 
280,612 
290,612 
300,612 
310,612 
320,612 
330,612 
340,612 
350,612 
360,612 
370,612 
380,612 
390,612 
400,612 
407,612 
