time,page 
0,226.411 
10,226.411 
20,226.411 
30,226.411 
40,226.411 
50,275.856 
60,275.856 
70,435.038 
80,435.038 
90,435.038 
100,435.038 
110,435.038 
120,617.748 
130,617.748 
140,617.748 
150,617.748 
160,617.748 
170,617.748 
180,617.748 
190,617.748 
200,617.748 
210,617.748 
220,617.748 
230,617.748 
240,617.748 
250,746.266 
260,746.266 
270,746.266 
280,827.576 
290,984.913 
300,1654.283 
310,3924.459 
320,4318.666 
330,4318.666 
340,4318.666 
350,4318.666 
360,4318.666 
370,4318.666 
380,4318.666 
390,4318.666 
400,4318.666 
407,4318.666 
