time,size_sent,size_rcv 
0,65.75,65.409375 
10,108.490625,108.79375 
20,86.18671875,86.04375 
30,156.50546875,163.92421875 
40,217.64375,220.37734375 
50,203.46953125,205.5375 
60,271.27421875,277.26875 
70,316.159375,348.11171875 
80,382.30859375,402.38203125 
90,489.69609375,485.3703125 
100,456.9984375,473.1078125 
110,450.29375,461.08359375 
120,539.6046875,547.53984375 
130,623.8484375,649.746875 
140,666.2671875,667.640625 
150,626.275,629.66640625 
160,694.809375,726.809375 
170,770.40859375,768.68984375 
180,794.190625,786.17265625 
190,784.61015625,800.82421875 
200,836.74765625,868.209375 
210,976.1734375,988.20390625 
220,977.23515625,991.23828125 
230,931.62265625,935.98359375 
240,1056.771875,1072.38671875 
250,1134.22890625,1161.79453125 
260,1097.953125,1115.86953125 
270,1128.70546875,1127.2609375 
280,1229.4859375,1266.70546875 
290,1292.9359375,1301.3828125 
300,1274.6953125,1248.403125 
310,1328.61953125,1238.55390625 
320,1316.62265625,1298.7078125 
330,956.65859375,1027.284375 
340,831.41640625,748.80078125 
350,848.38828125,773.03125 
360,720.853125,462.89140625 
370,424.5671875,183.34296875 
380,409.4359375,220.41328125 
390,404.41015625,217.43046875 
400,295.73359375,105.196875 
407,101.090625,13.096875 
