time,page 
0,78.5462 
10,30.6125 
20,38.32327272727274 
30,40.099 
40,37.700149999999994 
50,34.10305882352941 
60,37.54158823529412 
70,37.77648387096773 
80,34.85313333333334 
90,37.818057142857135 
100,39.668488372093016 
110,39.37842222222223 
120,36.39873999999998 
130,39.58875384615384 
140,39.78488524590165 
150,36.29121794871795 
160,40.516617021276595 
170,39.47774193548386 
180,39.329630434782615 
190,39.848549999999996 
200,32.377 
210,31.2637 
220,31.315214285714287 
230,30.729153846153842 
240,35.22289473684211 
250,34.26419230769231 
254,28.12072727272727 
