time,users,connected 
0,5,5 
10,11,11 
20,22,22 
30,26,25 
40,35,35 
50,44,43 
60,56,52 
70,72,65 
80,99,88 
90,118,105 
100,126,111 
110,128,109 
120,139,117 
130,174,146 
140,195,158 
150,227,184 
160,217,165 
170,186,136 
180,139,93 
190,120,56 
200,106,37 
210,96,11 
220,82,0 
230,55,0 
240,35,0 
250,11,0 
254,0,0 
