time,size_sent,size_rcv 
0,6.8265625,20.76171875 
10,2.37890625,10.4296875 
20,10.6859375,34.98984375 
30,5.20234375,15.82265625 
40,20.684375,62.0625 
50,16.5484375,48.359375 
60,15.1421875,49.6671875 
70,31.14375,93.50859375 
80,42.346875,131.93203125 
90,34.8125,105.63828125 
100,51.85859375,145.81328125 
110,53.290625,146.31640625 
120,57.3359375,159.23046875 
130,71.3046875,213.84609375 
140,67.50078125,194.659375 
150,82.1875,242.4984375 
160,63.65703125,168.01328125 
170,49.33984375,116.71328125 
180,73.603125,171.26953125 
190,32.1328125,75.55 
200,22.5734375,52.7703125 
210,16.2375,37.803125 
220,22.5625,52.784375 
230,42.0890625,98.2375 
240,30.87109375,71.82265625 
250,42.1703125,98.2390625 
254,17.75234375,36.21171875 
