time,connect,request 
0,14.009,102.229 
10,14.009,102.229 
20,14.009,102.229 
30,14.009,102.229 
40,14.009,102.229 
50,14.009,102.229 
60,14.009,102.229 
70,14.009,102.229 
80,14.009,102.229 
90,14.009,102.229 
100,14.009,102.229 
110,14.009,102.229 
120,14.009,102.229 
130,14.009,102.229 
140,14.009,102.229 
150,14.009,102.229 
160,14.009,102.229 
170,14.009,102.229 
180,14.009,102.229 
190,14.009,102.229 
200,14.009,102.229 
210,14.009,102.229 
220,14.009,102.229 
230,14.009,102.229 
240,23.675,102.229 
250,23.675,102.229 
254,23.675,102.229 
