time,freemem@tsung_controller@ip-172-31-31-18 
0,3521.74609375 
10,3520.8046875 
20,3518.02734375 
30,3516.1875 
40,3504.9453125 
50,3498.94140625 
60,3493.43359375 
70,3483.7421875 
80,3477.13671875 
90,3471.50390625 
100,3457.6171875 
110,3442.21875 
120,3442.21875 
130,3441.29296875 
140,3440.33984375 
150,3438.96875 
160,3438.296875 
170,3424.0703125 
180,3423.171875 
190,3422.15625 
200,3421.9453125 
210,3421.515625 
220,3421.33984375 
230,3421.33984375 
240,3421.0625 
250,3406.4375 
260,3405.39453125 
270,3404.4765625 
280,3403.8203125 
290,3403.2890625 
300,3402.66796875 
310,3401.40625 
320,3400.3203125 
330,3385.55859375 
340,3384.8359375 
350,3384.23046875 
360,3384.08984375 
370,3384.0 
380,3384.0 
390,3384.0 
400,3384.0 
410,3384.0 
420,3384.0 
430,3384.0 
440,3384.0 
450,3384.0 
460,3384.0 
467,3384.0 
