time,page 
0,10.318 
10,10.074 
20,10.074 
30,10.074 
40,7.878 
50,7.878 
60,7.878 
70,7.878 
80,7.878 
90,7.878 
100,0.482 
110,0.482 
120,0.468 
130,0.456 
140,0.456 
150,0.456 
160,0.456 
170,0.456 
180,0.456 
190,0.456 
200,0.456 
210,0.456 
220,0.456 
230,0.456 
240,0.436 
250,0.436 
260,0.436 
270,0.436 
280,0.436 
290,0.429 
300,0.429 
310,0.429 
320,0.429 
330,0.425 
340,0.425 
350,0.425 
360,0.425 
370,0.425 
380,0.425 
390,0.425 
400,0.425 
410,0.425 
420,0.425 
430,0.425 
440,0.425 
450,0.425 
460,0.425 
467,0.425 
