time,connect,request 
0,12.59,153.196 
10,12.59,153.196 
20,12.59,153.196 
30,106.477,275.795 
40,106.477,275.795 
50,131.328,275.795 
60,131.328,309.533 
70,131.328,309.533 
80,131.328,972.211 
90,131.328,2168.435 
100,131.328,3291.827 
110,349.668,3689.57 
120,349.668,3706.489 
130,349.668,3706.489 
140,349.668,3706.489 
150,349.668,3706.489 
160,349.668,3706.489 
170,502.602,3706.489 
180,502.602,3706.489 
190,502.602,3706.489 
200,502.602,14363.37 
210,502.602,14363.37 
220,502.602,14363.37 
230,502.602,14363.37 
240,502.602,14363.37 
250,502.602,14363.37 
260,502.602,14363.37 
270,502.602,14363.37 
280,502.602,14363.37 
290,502.602,14363.37 
300,502.602,14363.37 
310,502.602,14363.37 
320,502.602,14363.37 
330,502.602,14363.37 
340,502.602,14363.37 
350,502.602,14363.37 
360,502.602,14363.37 
370,502.602,14363.37 
380,502.602,14363.37 
390,502.602,14363.37 
400,502.602,14363.37 
410,502.602,14363.37 
420,502.602,14363.37 
430,502.602,14363.37 
440,502.602,14363.37 
450,502.602,14363.37 
460,502.602,14363.37 
467,502.602,65035.446 
