time,session 
30,35217.22170000001 
40,35130.35234042555 
50,35131.99356250001 
60,35187.70376271187 
70,35267.288716417905 
80,51811.392701923105 
90,56925.81915686272 
100,53390.786580000015 
110,55157.439236994185 
120,57672.25553892218 
130,58683.59745161292 
140,57179.000029126226 
150,59084.972479381446 
160,56406.45703349283 
170,58636.71875565612 
180,57583.30374812033 
190,60263.580972318356 
200,60851.84605031445 
210,60696.59836764705 
220,60708.34644927531 
230,58967.57496883853 
240,63485.319075471656 
250,61368.914399509784 
260,58025.21326633167 
270,59084.864348993266 
280,59004.7337545872 
290,59834.470740820674 
300,58860.68078008299 
310,60050.10812631582 
320,57863.495226190455 
330,59074.38215617127 
340,62102.87010769232 
350,59733.46826889279 
360,63022.65288257579 
370,80355.62356310678 
380,83457.2201703911 
390,82308.27183561648 
400,82481.20154330709 
410,84879.531393617 
420,0 
430,0 
440,0 
450,0 
460,0 
467,152828.465 
