time,size_sent,size_rcv 
0,71.1234375,70.1078125 
10,174.7875,172.678125 
20,259.69375,255.59140625 
30,443.29375,445.99375 
40,637.11328125,640.21015625 
50,863.89453125,873.59609375 
60,1115.54140625,1116.29609375 
70,1419.78671875,1448.2328125 
80,1778.0890625,1792.7453125 
90,2166.43671875,2143.109375 
100,2625.4859375,2527.62734375 
110,3039.65859375,2902.0015625 
120,3482.80546875,3298.6265625 
130,3933.44609375,3749.88359375 
140,4388.303125,4196.3 
150,4859.29296875,4667.00859375 
160,5360.80078125,5168.9375 
170,5859.47109375,5675.37890625 
180,6357.9390625,6222.85234375 
190,6870.46640625,6760.98671875 
200,7411.4265625,7336.85 
210,7973.375,7926.496875 
220,8540.115625,8546.06875 
230,9114.74765625,9160.2609375 
240,9641.14765625,9786.9203125 
250,10169.80546875,10423.54140625 
260,10768.71796875,11137.8875 
270,11358.0875,11853.63359375 
280,11974.73125,12528.7046875 
290,12565.99296875,13265.79140625 
300,13179.8171875,14015.65625 
310,13797.75546875,14774.95390625 
320,14395.19375,15508.80546875 
330,14822.45078125,16140.06953125 
340,15195.14765625,16753.9234375 
350,15585.4140625,17407.46796875 
360,15892.471875,17923.87421875 
370,16069.4359375,18443.87265625 
380,16289.203125,18863.384375 
390,16470.87734375,19207.93359375 
400,16613.03515625,19334.153125 
410,16666.92421875,19344.671875 
420,16666.92421875,19344.671875 
430,16666.92421875,19344.671875 
440,16666.92421875,19344.671875 
450,16666.92421875,19344.671875 
460,16666.92421875,19344.671875 
467,16666.92421875,19344.671875 
