time,size_sent,size_rcv 
0,71.1234375,70.1078125 
10,103.6640625,102.5703125 
20,84.90625,82.91328125 
30,183.6,190.40234375 
40,193.81953125,194.21640625 
50,226.78125,233.3859375 
60,251.646875,242.7 
70,304.2453125,331.93671875 
80,358.30234375,344.5125 
90,388.34765625,350.3640625 
100,459.04921875,384.51796875 
110,414.17265625,374.37421875 
120,443.146875,396.625 
130,450.640625,451.25703125 
140,454.85703125,446.41640625 
150,470.98984375,470.70859375 
160,501.5078125,501.92890625 
170,498.6703125,506.44140625 
180,498.46796875,547.4734375 
190,512.52734375,538.134375 
200,540.96015625,575.86328125 
210,561.9484375,589.646875 
220,566.740625,619.571875 
230,574.63203125,614.1921875 
240,526.4,626.659375 
250,528.6578125,636.62109375 
260,598.9125,714.34609375 
270,589.36953125,715.74609375 
280,616.64375,675.07109375 
290,591.26171875,737.08671875 
300,613.82421875,749.86484375 
310,617.93828125,759.29765625 
320,597.43828125,733.8515625 
330,427.25703125,631.2640625 
340,372.696875,613.85390625 
350,390.26640625,653.54453125 
360,307.0578125,516.40625 
370,176.9640625,519.9984375 
380,219.7671875,419.51171875 
390,181.67421875,344.54921875 
400,142.1578125,126.21953125 
410,53.8890625,10.51875 
420,0,0 
430,0,0 
440,0,0 
450,0,0 
460,0,0 
467,0,0 
