time,page 
0,193.459 
10,357.083 
20,357.083 
30,390.83 
40,473.771 
50,706.746 
60,928.94 
70,3328.249 
80,7295.02 
90,7728.092 
100,9240.045 
110,9240.045 
120,9240.045 
130,9240.045 
140,9275.813 
150,9275.813 
160,9354.142 
170,9354.142 
180,9354.142 
190,9354.142 
200,15559.096 
210,15559.096 
220,15559.096 
230,15559.096 
240,15559.096 
250,15559.096 
260,15559.096 
270,15559.096 
280,15559.096 
290,15559.096 
300,15559.096 
310,15559.096 
320,15559.096 
330,15559.096 
340,15559.096 
350,15559.096 
360,15559.096 
370,15559.096 
380,15559.096 
390,15559.096 
400,15559.096 
410,67595.012 
