time,session 
30,63.799049996550345 
40,71.64275222128477 
50,109.13823897572202 
60,150.83572991293795 
70,501.51726778936336 
80,21319.701263113406 
90,21098.264802279635 
100,22109.28371687515 
110,22041.830419379497 
120,21513.166353113083 
130,21199.150708221518 
140,20829.995867164405 
150,21563.92233432665 
160,23057.932149070442 
170,24700.571580571253 
180,24922.35891421943 
190,24256.29050723759 
200,24348.460691374785 
210,24137.96233726855 
220,24442.361172857418 
230,24382.82651237427 
240,23870.469553719275 
250,23871.77900207522 
260,23565.51622229018 
270,23689.346105892233 
280,23430.3079598132 
290,23343.859802592033 
300,23662.40545239856 
310,23536.707914236034 
320,23312.844979858277 
330,23495.3285153871 
340,23479.262113008404 
350,23514.731954274477 
360,23818.05828717008 
370,15583.494845101523 
380,2992.693014185535 
390,3096.729443967037 
400,2820.114579119477 
410,9583.360400125845 
