time,cpu@tsung_controller@ip-172-31-31-18 
0,1.8504270541465089 
10,1.0070493454179255 
20,1.593625498007968 
30,1.6 
40,1.2121212121212122 
50,3.737373737373737 
60,4.82897384305835 
70,4.116465863453815 
80,5.315947843530592 
90,3.024193548387097 
100,3.0303030303030303 
110,3.546099290780142 
120,3.64741641337386 
130,3.6622583926754833 
140,4.0733197556008145 
150,4.646464646464646 
160,4.476093591047812 
170,4.5778229908443535 
180,6.432160804020101 
190,5.7926829268292686 
200,5.402650356778797 
210,4.020618556701031 
220,6.893004115226338 
230,5.720122574055159 
240,7.01219512195122 
250,7.019328585961343 
260,5.803108808290156 
270,5.815160955347872 
280,8.479834539813858 
290,7.024793388429752 
300,6.832298136645963 
310,7.061266874350987 
320,6.576200417536534 
330,8.074534161490684 
340,4.766734279918864 
350,3.1568228105906315 
360,3.7525354969574036 
370,2.9292929292929295 
380,2.233502538071066 
390,2.8311425682507583 
400,2.727272727272727 
410,1.4084507042253522 
