time,size_sent,size_rcv 
0,90.19921875,90.1328125 
10,174.52109375,172.46953125 
20,267.221875,262.5234375 
30,448.19765625,448.96796875 
40,643.25703125,648.35546875 
50,881.39921875,888.91328125 
60,1129.4890625,1132.796875 
70,1465.509375,1464.47578125 
80,1808.71171875,1776.3 
90,2164.6390625,2119.2234375 
100,2596.72421875,2521.66015625 
110,3047.253125,2937.50234375 
120,3513.59609375,3384.271875 
130,3994.3328125,3825.628125 
140,4472.75546875,4262.21953125 
150,4944.9984375,4726.51953125 
160,5400.88671875,5186.596875 
170,5873.1515625,5690.30078125 
180,6415.38203125,6265.9703125 
190,6927.96953125,6844.3421875 
200,7459.80078125,7415.07890625 
210,8002.890625,8037.7625 
220,8494.46484375,8587.0609375 
230,9044.07734375,9210.68828125 
240,9594.49765625,9828.046875 
250,10174.44140625,10454.8328125 
260,10733.75078125,11108.55 
270,11320.04296875,11803.78046875 
280,11904.86328125,12486.01640625 
290,12485.63359375,13173.55859375 
300,13119.2,13911.29296875 
310,13761.58515625,14643.08359375 
320,14422.71484375,15423.5875 
330,14887.34375,16057.740625 
340,15221.6671875,16670.346875 
350,15574.7875,17274.021875 
360,15887.10703125,17781.77109375 
370,16077.86328125,18310.5625 
380,16291.1171875,18721.61640625 
390,16488.875,19148.90859375 
400,16655.0609375,19307.29453125 
410,16718.33046875,19320.08203125 
