time,session 
30,35051.746 
40,35051.746 
50,35051.746 
60,35051.746 
70,35051.746 
80,35051.746 
90,35051.746 
100,35032.558 
110,35032.558 
120,35032.558 
130,35011.184 
140,35011.184 
150,35009.558 
160,35007.045 
170,35007.045 
180,35006.47 
190,35006.47 
200,35006.47 
210,35006.47 
220,35006.47 
230,35006.366 
240,35006.366 
250,35006.366 
260,35006.366 
270,35006.366 
280,35006.366 
290,35006.366 
300,35006.236 
310,35006.236 
320,35006.236 
330,35006.236 
340,35006.236 
350,35006.236 
360,35005.982 
370,35005.982 
380,35005.982 
390,35005.982 
400,35005.982 
410,35005.982 
