time,connect,request 
0,0.709,5.98 
10,0.709,5.98 
20,0.709,5.98 
30,0.708,5.98 
40,0.7,5.98 
50,0.7,5.98 
60,0.697,5.98 
70,0.697,5.98 
80,0.697,5.98 
90,0.697,0.415 
100,0.694,0.406 
110,0.607,0.395 
120,0.607,0.395 
130,0.607,0.395 
140,0.607,0.393 
150,0.607,0.393 
160,0.607,0.393 
170,0.607,0.393 
180,0.604,0.393 
190,0.604,0.393 
200,0.602,0.383 
210,0.591,0.383 
220,0.591,0.383 
230,0.484,0.383 
240,0.484,0.383 
250,0.484,0.383 
260,0.484,0.383 
270,0.484,0.38 
280,0.484,0.38 
290,0.484,0.38 
300,0.484,0.38 
310,0.484,0.38 
320,0.484,0.38 
330,0.484,0.38 
340,0.484,0.38 
350,0.484,0.38 
360,0.484,0.38 
370,0.484,0.38 
380,0.484,0.38 
390,0.484,0.38 
400,0.484,0.38 
410,0.484,0.38 
