time,sentpackets@tsung_controller@ip-172-31-27-7 
10,65 
20,51.0 
30,187.0 
40,175.0 
50,250.0 
60,481.0 
70,627.0 
80,522.0 
90,634.0 
100,1109.0 
110,1085.0 
120,1155.0 
130,1183.0 
140,1455.0 
150,1442.0 
160,1559.0 
170,1128.0 
180,1177.0 
190,1089.0 
200,878.0 
210,891.0 
213,753.0 
