time,200,500,302 
0,6,,7 
10,12,,15 
20,36,,39 
30,66,,54 
40,121,,74 
50,207,,111 
60,355,,160 
70,473,,213 
80,641,,246 
90,856,,309 
100,1114,,385 
110,1427,,466 
120,1707,,554 
130,2042,,632 
140,2379,,740 
150,2770,,856 
160,3124,,915 
170,3446,,953 
180,3769,,980 
190,4073,5,1018 
200,4346,16,1056 
210,4606,16,1095 
213,4654,16,1095 
