time,users_count,finish_users_count 
0,9,0 
10,16,0 
20,39,0 
30,54,2 
40,75,7 
50,113,15 
60,156,31 
70,197,47 
80,220,70 
90,275,99 
100,332,129 
110,387,180 
120,456,214 
130,519,260 
140,605,304 
150,691,354 
160,715,407 
170,715,462 
180,715,510 
190,715,556 
200,715,618 
210,715,697 
213,715,715 
