time,sentpackets@tsung_controller@ip-172-31-27-7 
10,65 
20,65 
30,187 
40,187 
50,250 
60,481 
70,627 
80,627 
90,634 
100,1109 
110,1109 
120,1155 
130,1183 
140,1455 
150,1455 
160,1559 
170,1559 
180,1559 
190,1559 
200,1559 
210,1559 
213,1559 
