time,sentpackets@tsung_controller@ip-172-31-28-236 
10,80 
20,43.0 
30,62.0 
40,60.0 
50,121.0 
60,129.0 
70,107.0 
80,264.0 
90,267.0 
100,242.0 
110,552.0 
120,301.0 
130,369.0 
140,480.0 
150,480.0 
160,566.0 
170,347.0 
180,282.0 
190,415.0 
200,208.0 
210,175.0 
220,120.0 
230,164.0 
240,273.0 
250,239.0 
254,434.0 
