time,freemem@tsung_controller@ip-172-31-28-236 
0,3515.76953125 
10,3515.76953125 
20,3515.76953125 
30,3515.76953125 
40,3515.76953125 
50,3515.76953125 
60,3515.76953125 
70,3515.76953125 
80,3514.91015625 
90,3513.953125 
100,3512.87109375 
110,3511.9921875 
120,3511.9921875 
130,3511.91015625 
140,3510.19140625 
150,3508.30859375 
160,3507.16796875 
170,3506.05078125 
180,3506.05078125 
190,3505.953125 
200,3505.953125 
210,3505.953125 
220,3505.953125 
230,3505.953125 
240,3505.953125 
250,3505.953125 
254,3505.8828125 
