time,freemem@tsung_controller@ip-172-31-29-214 
0,3516.5234375 
10,3516.5234375 
20,3516.5234375 
30,3516.5234375 
40,3516.5234375 
50,3516.5234375 
60,3516.5234375 
70,3516.5234375 
80,3516.5234375 
90,3516.5234375 
100,3516.5234375 
110,3516.5234375 
120,3516.5234375 
130,3516.5234375 
140,3516.5234375 
150,3516.5234375 
160,3516.5234375 
170,3516.5234375 
180,3516.5234375 
190,3516.5234375 
200,3516.5234375 
210,3516.5234375 
220,3516.5234375 
230,3516.5234375 
240,3516.5234375 
250,3516.5234375 
260,3516.5234375 
270,3516.5234375 
280,3516.5234375 
290,3516.5234375 
300,3516.5234375 
310,3516.5234375 
320,3516.5234375 
330,3516.5234375 
340,3516.5234375 
350,3516.5234375 
360,3516.5234375 
370,3516.5234375 
380,3516.5234375 
390,3516.5234375 
400,3516.5234375 
407,3516.5234375 
