time,session 
30,35045.8 
40,35045.8 
50,35044.913 
60,35044.913 
70,35044.137 
80,35044.137 
90,35044.137 
100,35044.137 
110,35044.137 
120,35044.137 
130,35044.137 
140,35044.137 
150,35044.137 
160,35044.137 
170,35044.137 
180,35044.137 
190,35044.137 
200,35044.137 
210,35044.137 
220,35044.137 
230,35044.137 
240,35044.137 
250,35044.137 
260,35040.772 
270,35035.757 
280,35035.757 
290,35007.667 
300,35007.667 
310,35005.441 
320,35005.441 
330,35005.441 
340,35005.441 
350,35005.441 
360,35005.441 
370,35005.441 
380,35005.441 
390,35005.441 
400,35005.441 
407,35005.441 
