time,session 
30,35083.017 
40,35501.735 
50,35501.735 
60,35501.735 
70,35501.735 
80,80315.294 
90,80315.294 
100,80315.294 
110,80679.262 
120,80679.262 
130,80679.262 
140,80679.262 
150,80679.262 
160,80679.262 
170,80679.262 
180,80767.45 
190,80767.45 
200,80767.45 
210,80767.45 
220,80767.45 
230,80884.773 
240,81379.145 
250,81892.17 
260,102002.563 
270,102002.563 
280,102002.563 
290,102002.563 
300,102002.563 
310,102002.563 
320,102002.563 
330,102002.563 
340,102002.563 
350,102002.563 
360,102002.563 
370,102002.563 
380,102002.563 
390,102002.563 
400,102002.563 
407,102002.563 
