time,size_sent,size_rcv 
0,75.8484375,75.83125 
10,166.834375,167.3375 
20,259.5515625,260.5625 
30,425.3015625,435.359375 
40,618.871875,632.96875 
50,830.9515625,846.88828125 
60,1093.35078125,1118.4359375 
70,1398.61953125,1456.1171875 
80,1751.296875,1821.5578125 
90,2189.80625,2265.01328125 
100,2657.10390625,2747.5109375 
110,3134.146875,3228.15703125 
120,3698.65859375,3807.66015625 
130,4253.5859375,4392.134375 
140,4874.165625,5013.3328125 
150,5532.3046875,5674.28359375 
160,6214.14140625,6392.70859375 
170,6979.95625,7168.4140625 
180,7802.27734375,7989.94609375 
190,8671.34609375,8906.4796875 
200,9576.54765625,9809.37578125 
210,10453.35234375,10692.8921875 
220,11372.96328125,11646.56875 
230,12350.83515625,12601.16328125 
240,13312.21484375,13575.9859375 
250,14386.7,14612.14921875 
260,15461.7546875,15648.51796875 
270,16569.64765625,16713.4046875 
280,17683.953125,17742.3484375 
290,18833.1109375,18844.7109375 
300,20011.38515625,19964.8875 
310,21187.69375,21088.2921875 
320,22374.5125,22210.68046875 
330,23209.48984375,23307.35 
340,24001.7421875,24241.72265625 
350,24793.97421875,25246.6453125 
360,25410.23984375,25909.9015625 
370,25805.5921875,26234.3046875 
380,26191.21328125,26480.215625 
390,26580.82421875,26782.4328125 
400,26866.07265625,26887.928125 
407,26954.91953125,26899.7875 
