time,page 
0,287.815 
10,450.129 
20,450.129 
30,450.129 
40,450.129 
50,450.129 
60,450.129 
70,450.129 
80,450.129 
90,450.129 
100,697.193 
110,697.193 
120,697.193 
130,697.193 
140,697.193 
150,697.193 
160,697.193 
170,697.193 
180,697.193 
190,697.193 
200,697.193 
210,697.193 
220,1173.368 
230,1418.613 
240,2119.851 
250,3696.646 
260,21785.531 
270,21785.531 
280,21785.531 
290,21785.531 
300,21785.531 
310,21785.531 
320,21785.531 
330,21785.531 
340,21785.531 
350,21785.531 
360,21785.531 
370,21785.531 
380,21785.531 
390,21785.531 
400,21785.531 
407,21785.531 
