time,connect,request 
0,8.8,19 
10,9.4,18.6 
20,10.4,20.3 
30,15.4,36.5 
40,14.7,37.5 
50,16.3,44.1 
60,14.8,42.5 
70,26.7,54.4 
80,23.8,53.5 
90,31,68.5 
100,40.5,84.1 
110,42.7,86.9 
120,47,91.8 
130,48.5,99.3 
140,51,102.9 
150,57.7,111.4 
160,59,111.6 
170,62.7,120.4 
180,71.5,143.2 
190,69,138.4 
200,69.6,141 
210,87.2,160.4 
220,78.7,141 
230,92.7,161.6 
240,100.8,167.2 
250,106.5,176.6 
260,108.7,179 
270,114.4,192.2 
280,118.6,191.7 
290,118.8,191.5 
300,129.1,218.8 
310,128.3,215.2 
320,135.9,228.8 
330,82.9,133.1 
340,52,97.6 
350,49,106.1 
360,25.2,84.4 
370,31.5,71.2 
380,30,66.8 
390,32.2,60.8 
400,12,45.5 
410,0,12.6 
