time,page 
0,43.491829545454536 
10,58.024215053763456 
20,40.04029702970296 
30,64.99468599033814 
40,77.20635042735047 
50,128.08949446494464 
60,174.7313099630997 
70,1124.223531428571 
80,2907.759190981435 
90,2890.5388289473663 
100,2942.728619546246 
110,2647.8037542955326 
120,2509.3252064220164 
130,2235.9173456090653 
140,2272.9482609308902 
150,2107.8424804687493 
160,1946.1064506172863 
170,1898.0446753688957 
180,1613.1798789370089 
190,1561.8567568627484 
200,1579.316214634146 
210,1442.2082733624457 
220,1453.3533938814533 
230,1401.2265621716276 
240,1326.7588393739695 
250,1256.262037209303 
260,1251.960269841273 
270,1188.3246227106213 
280,1105.9686764091866 
290,1154.3447995795402 
300,1039.9734866623264 
310,1035.7480316946965 
320,1008.0178658166363 
330,1509.9896067415755 
340,1616.739221311475 
350,1528.4236936852028 
360,1881.5432535545035 
370,1501.8446264044944 
380,45.170239520958056 
390,55.44656578947369 
400,27.795250549450568 
410,1082.5621746031752 
